generation_time,project,bug_id,test_id,bug_detection
60,JacksonDatabind,40,0,no
60,JacksonDatabind,40,1,no
60,JacksonDatabind,40,2,no
60,JacksonDatabind,40,3,no
60,JacksonDatabind,40,4,no
60,JacksonDatabind,41,0,yes
60,JacksonDatabind,41,1,yes
60,JacksonDatabind,41,2,yes
60,JacksonDatabind,41,3,yes
60,JacksonDatabind,41,4,yes
60,JacksonDatabind,42,0,yes
60,JacksonDatabind,42,1,yes
60,JacksonDatabind,42,2,yes
60,JacksonDatabind,42,3,yes
60,JacksonDatabind,42,4,yes
60,JacksonDatabind,43,0,yes
60,JacksonDatabind,43,1,no
60,JacksonDatabind,43,2,no
60,JacksonDatabind,43,3,no
60,JacksonDatabind,43,4,no
60,JacksonDatabind,44,0,yes
60,JacksonDatabind,44,1,no
60,JacksonDatabind,44,2,yes
60,JacksonDatabind,44,3,no
60,JacksonDatabind,44,4,no
60,JacksonDatabind,45,0,no
60,JacksonDatabind,45,1,no
60,JacksonDatabind,45,2,no
60,JacksonDatabind,45,3,no
60,JacksonDatabind,45,4,no
60,JacksonDatabind,46,0,yes
60,JacksonDatabind,46,1,yes
60,JacksonDatabind,46,2,yes
60,JacksonDatabind,46,3,yes
60,JacksonDatabind,46,4,yes
60,JacksonDatabind,47,0,no
60,JacksonDatabind,47,1,no
60,JacksonDatabind,47,2,no
60,JacksonDatabind,47,3,no
60,JacksonDatabind,47,4,no
60,JacksonDatabind,48,0,no
60,JacksonDatabind,48,1,no
60,JacksonDatabind,48,2,no
60,JacksonDatabind,48,3,no
60,JacksonDatabind,48,4,no
60,JacksonDatabind,49,0,yes
60,JacksonDatabind,49,1,yes
60,JacksonDatabind,49,2,yes
60,JacksonDatabind,49,3,yes
60,JacksonDatabind,49,4,yes
60,JacksonDatabind,50,0,yes
60,JacksonDatabind,50,1,yes
60,JacksonDatabind,50,2,no
60,JacksonDatabind,50,3,yes
60,JacksonDatabind,50,4,yes
60,JacksonDatabind,51,0,no
60,JacksonDatabind,51,1,no
60,JacksonDatabind,51,2,no
60,JacksonDatabind,51,3,no
60,JacksonDatabind,51,4,no
60,JacksonDatabind,52,0,yes
60,JacksonDatabind,52,1,yes
60,JacksonDatabind,52,2,yes
60,JacksonDatabind,52,3,yes
60,JacksonDatabind,52,4,yes
60,JacksonDatabind,53,0,yes
60,JacksonDatabind,53,1,yes
60,JacksonDatabind,53,2,yes
60,JacksonDatabind,53,3,yes
60,JacksonDatabind,53,4,yes
60,JacksonDatabind,54,0,no
60,JacksonDatabind,54,1,no
60,JacksonDatabind,54,2,no
60,JacksonDatabind,54,3,no
60,JacksonDatabind,54,4,no
60,JacksonDatabind,55,0,no
60,JacksonDatabind,55,1,yes
60,JacksonDatabind,55,2,yes
60,JacksonDatabind,55,3,yes
60,JacksonDatabind,55,4,yes
60,JacksonDatabind,56,0,yes
60,JacksonDatabind,56,1,yes
60,JacksonDatabind,56,2,yes
60,JacksonDatabind,56,3,yes
60,JacksonDatabind,56,4,yes
60,JacksonDatabind,57,0,no
60,JacksonDatabind,57,1,yes
60,JacksonDatabind,57,2,no
60,JacksonDatabind,57,3,no
60,JacksonDatabind,57,4,no
60,JacksonDatabind,58,0,no
60,JacksonDatabind,58,1,no
60,JacksonDatabind,58,2,no
60,JacksonDatabind,58,3,no
60,JacksonDatabind,58,4,no
60,JacksonDatabind,59,0,yes
60,JacksonDatabind,59,1,yes
60,JacksonDatabind,59,2,yes
60,JacksonDatabind,59,3,yes
60,JacksonDatabind,59,4,yes
60,JacksonDatabind,60,0,yes
60,JacksonDatabind,60,1,yes
60,JacksonDatabind,60,2,yes
60,JacksonDatabind,60,3,yes
60,JacksonDatabind,60,4,yes
60,JacksonDatabind,61,0,yes
60,JacksonDatabind,61,1,yes
60,JacksonDatabind,61,2,yes
60,JacksonDatabind,61,3,yes
60,JacksonDatabind,61,4,no
60,JacksonDatabind,62,0,yes
60,JacksonDatabind,62,1,no
60,JacksonDatabind,62,2,no
60,JacksonDatabind,62,3,no
60,JacksonDatabind,62,4,no
60,JacksonDatabind,63,0,no
60,JacksonDatabind,63,1,no
60,JacksonDatabind,63,2,no
60,JacksonDatabind,63,3,no
60,JacksonDatabind,63,4,no
60,JacksonDatabind,64,0,no
60,JacksonDatabind,64,1,no
60,JacksonDatabind,64,2,no
60,JacksonDatabind,64,3,no
60,JacksonDatabind,64,4,no
60,JacksonDatabind,65,0,no
60,JacksonDatabind,65,1,no
60,JacksonDatabind,65,2,no
60,JacksonDatabind,65,3,no
60,JacksonDatabind,65,4,no
60,JacksonDatabind,66,0,no
60,JacksonDatabind,66,1,no
60,JacksonDatabind,66,2,yes
60,JacksonDatabind,66,3,yes
60,JacksonDatabind,66,4,no
60,JacksonDatabind,67,0,no
60,JacksonDatabind,67,1,no
60,JacksonDatabind,67,2,no
60,JacksonDatabind,67,3,no
60,JacksonDatabind,67,4,no
60,JacksonDatabind,68,0,no
60,JacksonDatabind,68,1,no
60,JacksonDatabind,68,2,no
60,JacksonDatabind,68,3,no
60,JacksonDatabind,68,4,no
60,JacksonDatabind,69,0,no
60,JacksonDatabind,69,1,no
60,JacksonDatabind,69,2,no
60,JacksonDatabind,69,3,no
60,JacksonDatabind,69,4,no
60,JacksonDatabind,70,0,no
60,JacksonDatabind,70,1,no
60,JacksonDatabind,70,2,yes
60,JacksonDatabind,70,3,no
60,JacksonDatabind,70,4,yes
60,JacksonDatabind,71,0,no
60,JacksonDatabind,71,1,no
60,JacksonDatabind,71,2,no
60,JacksonDatabind,71,3,no
60,JacksonDatabind,71,4,no
60,JacksonDatabind,72,0,no
60,JacksonDatabind,72,1,no
60,JacksonDatabind,72,2,no
60,JacksonDatabind,72,3,yes
60,JacksonDatabind,72,4,yes
60,JacksonDatabind,73,0,no
60,JacksonDatabind,73,1,no
60,JacksonDatabind,73,2,no
60,JacksonDatabind,73,3,no
60,JacksonDatabind,73,4,no
60,JacksonDatabind,74,0,no
60,JacksonDatabind,74,1,no
60,JacksonDatabind,74,2,no
60,JacksonDatabind,74,3,no
60,JacksonDatabind,74,4,no
60,JacksonDatabind,75,0,yes
60,JacksonDatabind,75,1,yes
60,JacksonDatabind,75,2,yes
60,JacksonDatabind,75,3,yes
60,JacksonDatabind,75,4,yes
60,JacksonDatabind,76,0,no
60,JacksonDatabind,76,1,no
60,JacksonDatabind,76,2,no
60,JacksonDatabind,76,3,no
60,JacksonDatabind,76,4,no
60,JacksonDatabind,77,0,no
60,JacksonDatabind,77,1,no
60,JacksonDatabind,77,2,no
60,JacksonDatabind,77,3,no
60,JacksonDatabind,77,4,no
60,JacksonDatabind,78,0,yes
60,JacksonDatabind,78,1,no
60,JacksonDatabind,78,2,no
60,JacksonDatabind,78,3,no
60,JacksonDatabind,78,4,no
60,JacksonDatabind,79,0,yes
60,JacksonDatabind,79,1,yes
60,JacksonDatabind,79,2,yes
60,JacksonDatabind,79,3,yes
60,JacksonDatabind,79,4,yes
60,JacksonDatabind,80,0,no
60,JacksonDatabind,80,1,no
60,JacksonDatabind,80,2,no
60,JacksonDatabind,80,3,no
60,JacksonDatabind,80,4,no
60,JacksonDatabind,81,0,no
60,JacksonDatabind,81,1,no
60,JacksonDatabind,81,2,no
60,JacksonDatabind,81,3,no
60,JacksonDatabind,81,4,no
60,JacksonDatabind,82,0,no
60,JacksonDatabind,82,1,no
60,JacksonDatabind,82,2,no
60,JacksonDatabind,82,3,no
60,JacksonDatabind,82,4,no
60,JacksonDatabind,83,0,no
60,JacksonDatabind,83,1,no
60,JacksonDatabind,83,2,no
60,JacksonDatabind,83,3,no
60,JacksonDatabind,83,4,no
60,JacksonDatabind,84,0,yes
60,JacksonDatabind,84,1,no
60,JacksonDatabind,84,2,yes
60,JacksonDatabind,84,3,yes
60,JacksonDatabind,84,4,yes
60,JacksonDatabind,85,0,no
60,JacksonDatabind,85,1,no
60,JacksonDatabind,85,2,no
60,JacksonDatabind,85,3,no
60,JacksonDatabind,85,4,no
60,JacksonDatabind,86,0,no
60,JacksonDatabind,86,1,yes
60,JacksonDatabind,86,2,no
60,JacksonDatabind,86,3,yes
60,JacksonDatabind,86,4,yes
60,JacksonDatabind,87,0,no
60,JacksonDatabind,87,1,no
60,JacksonDatabind,87,2,no
60,JacksonDatabind,87,3,no
60,JacksonDatabind,87,4,no
60,JacksonDatabind,88,0,no
60,JacksonDatabind,88,1,no
60,JacksonDatabind,88,2,yes
60,JacksonDatabind,88,3,no
60,JacksonDatabind,88,4,no
60,JacksonDatabind,89,0,no
60,JacksonDatabind,89,1,no
60,JacksonDatabind,89,2,no
60,JacksonDatabind,89,3,no
60,JacksonDatabind,89,4,no
60,JacksonDatabind,90,0,yes
60,JacksonDatabind,90,1,yes
60,JacksonDatabind,90,2,no
60,JacksonDatabind,90,3,no
60,JacksonDatabind,90,4,no
60,JacksonDatabind,91,0,no
60,JacksonDatabind,91,1,no
60,JacksonDatabind,91,2,no
60,JacksonDatabind,91,3,no
60,JacksonDatabind,91,4,no
60,JacksonDatabind,92,0,no
60,JacksonDatabind,92,1,no
60,JacksonDatabind,92,2,no
60,JacksonDatabind,92,3,no
60,JacksonDatabind,92,4,no
60,JacksonDatabind,93,0,no
60,JacksonDatabind,93,1,no
60,JacksonDatabind,93,2,no
60,JacksonDatabind,93,3,no
60,JacksonDatabind,93,4,no
60,JacksonDatabind,94,0,no
60,JacksonDatabind,94,1,no
60,JacksonDatabind,94,2,no
60,JacksonDatabind,94,3,no
60,JacksonDatabind,94,4,no
60,JacksonDatabind,95,0,no
60,JacksonDatabind,95,1,no
60,JacksonDatabind,95,2,no
60,JacksonDatabind,95,3,no
60,JacksonDatabind,95,4,no
60,JacksonDatabind,96,0,no
60,JacksonDatabind,96,1,no
60,JacksonDatabind,96,2,no
60,JacksonDatabind,96,3,no
60,JacksonDatabind,96,4,no
60,JacksonDatabind,97,0,no
60,JacksonDatabind,97,1,yes
60,JacksonDatabind,97,2,yes
60,JacksonDatabind,97,3,yes
60,JacksonDatabind,97,4,yes
60,JacksonDatabind,98,0,no
60,JacksonDatabind,98,1,no
60,JacksonDatabind,98,2,no
60,JacksonDatabind,98,3,no
60,JacksonDatabind,98,4,no
60,JacksonDatabind,99,0,yes
60,JacksonDatabind,99,1,no
60,JacksonDatabind,99,2,yes
60,JacksonDatabind,99,3,no
60,JacksonDatabind,99,4,yes
60,JacksonDatabind,100,0,no
60,JacksonDatabind,100,1,yes
60,JacksonDatabind,100,2,no
60,JacksonDatabind,100,3,yes
60,JacksonDatabind,100,4,no
60,JacksonDatabind,101,0,no
60,JacksonDatabind,101,1,no
60,JacksonDatabind,101,2,no
60,JacksonDatabind,101,3,no
60,JacksonDatabind,101,4,no
60,JacksonDatabind,102,0,no
60,JacksonDatabind,102,1,no
60,JacksonDatabind,102,2,no
60,JacksonDatabind,102,3,no
60,JacksonDatabind,102,4,no
60,JacksonDatabind,103,0,yes
60,JacksonDatabind,103,1,no
60,JacksonDatabind,103,2,yes
60,JacksonDatabind,103,3,yes
60,JacksonDatabind,103,4,yes
60,JacksonDatabind,104,0,yes
60,JacksonDatabind,104,1,yes
60,JacksonDatabind,104,2,yes
60,JacksonDatabind,104,3,yes
60,JacksonDatabind,104,4,yes
60,JacksonDatabind,105,0,yes
60,JacksonDatabind,105,1,yes
60,JacksonDatabind,105,2,yes
60,JacksonDatabind,105,3,yes
60,JacksonDatabind,105,4,yes
60,JacksonDatabind,106,0,yes
60,JacksonDatabind,106,1,yes
60,JacksonDatabind,106,2,yes
60,JacksonDatabind,106,3,yes
60,JacksonDatabind,106,4,yes
60,JacksonDatabind,107,0,no
60,JacksonDatabind,107,1,no
60,JacksonDatabind,107,2,no
60,JacksonDatabind,107,3,no
60,JacksonDatabind,107,4,no
60,JacksonDatabind,108,0,yes
60,JacksonDatabind,108,1,no
60,JacksonDatabind,108,2,yes
60,JacksonDatabind,108,3,no
60,JacksonDatabind,108,4,no
60,JacksonDatabind,109,0,yes
60,JacksonDatabind,109,1,yes
60,JacksonDatabind,109,2,yes
60,JacksonDatabind,109,3,yes
60,JacksonDatabind,109,4,yes
60,JacksonDatabind,110,0,no
60,JacksonDatabind,110,1,no
60,JacksonDatabind,110,2,no
60,JacksonDatabind,110,3,no
60,JacksonDatabind,110,4,no
60,JacksonDatabind,111,0,no
60,JacksonDatabind,111,1,no
60,JacksonDatabind,111,2,yes
60,JacksonDatabind,111,3,no
60,JacksonDatabind,111,4,no
60,JacksonDatabind,112,0,no
60,JacksonDatabind,112,1,no
60,JacksonDatabind,112,2,no
60,JacksonDatabind,112,3,no
60,JacksonDatabind,112,4,no
60,JacksonXml,1,0,no
60,JacksonXml,1,1,no
60,JacksonXml,1,2,no
60,JacksonXml,1,3,no
60,JacksonXml,1,4,no
60,JacksonXml,2,0,no
60,JacksonXml,2,1,no
60,JacksonXml,2,2,no
60,JacksonXml,2,3,no
60,JacksonXml,2,4,no
60,JacksonXml,3,0,no
60,JacksonXml,3,1,no
60,JacksonXml,3,2,no
60,JacksonXml,3,3,no
60,JacksonXml,3,4,no
60,JacksonXml,4,0,yes
60,JacksonXml,4,1,yes
60,JacksonXml,4,2,yes
60,JacksonXml,4,3,yes
60,JacksonXml,4,4,yes
60,JacksonXml,5,0,no
60,JacksonXml,5,1,no
60,JacksonXml,5,2,no
60,JacksonXml,5,3,no
60,JacksonXml,5,4,no
60,JacksonXml,6,0,yes
60,JacksonXml,6,1,yes
60,JacksonXml,6,2,yes
60,JacksonXml,6,3,yes
60,JacksonXml,6,4,yes
60,Jsoup,1,0,no
60,Jsoup,1,1,no
60,Jsoup,1,2,no
60,Jsoup,1,3,no
60,Jsoup,1,4,no
60,Jsoup,2,0,no
60,Jsoup,2,1,no
60,Jsoup,2,2,no
60,Jsoup,2,3,no
60,Jsoup,2,4,no
60,Jsoup,3,0,yes
60,Jsoup,3,1,yes
60,Jsoup,3,2,yes
60,Jsoup,3,3,yes
60,Jsoup,3,4,yes
60,Jsoup,4,0,no
60,Jsoup,4,1,no
60,Jsoup,4,2,no
60,Jsoup,4,3,no
60,Jsoup,4,4,no
60,Jsoup,5,0,yes
60,Jsoup,5,1,yes
60,Jsoup,5,2,yes
60,Jsoup,5,3,yes
60,Jsoup,5,4,yes
60,Jsoup,6,0,yes
60,Jsoup,6,1,no
60,Jsoup,6,2,no
60,Jsoup,6,3,no
60,Jsoup,6,4,no
60,Jsoup,7,0,no
60,Jsoup,7,1,no
60,Jsoup,7,2,no
60,Jsoup,7,3,no
60,Jsoup,7,4,no
60,Jsoup,8,0,yes
60,Jsoup,8,1,yes
60,Jsoup,8,2,yes
60,Jsoup,8,3,yes
60,Jsoup,8,4,yes
60,Jsoup,9,0,no
60,Jsoup,9,1,no
60,Jsoup,9,2,no
60,Jsoup,9,3,no
60,Jsoup,9,4,no
60,Jsoup,10,0,no
60,Jsoup,10,1,no
60,Jsoup,10,2,no
60,Jsoup,10,3,no
60,Jsoup,10,4,no
60,Jsoup,11,0,yes
60,Jsoup,11,1,yes
60,Jsoup,11,2,yes
60,Jsoup,11,3,yes
60,Jsoup,11,4,yes
60,Jsoup,12,0,no
60,Jsoup,12,1,no
60,Jsoup,12,2,yes
60,Jsoup,12,3,no
60,Jsoup,12,4,no
60,Jsoup,13,0,no
60,Jsoup,13,1,no
60,Jsoup,13,2,no
60,Jsoup,13,3,no
60,Jsoup,13,4,no
60,Jsoup,14,0,yes
60,Jsoup,14,1,yes
60,Jsoup,14,2,yes
60,Jsoup,14,3,yes
60,Jsoup,14,4,yes
60,Jsoup,15,0,no
60,Jsoup,15,1,no
60,Jsoup,15,2,no
60,Jsoup,15,3,no
60,Jsoup,15,4,no
60,Jsoup,16,0,yes
60,Jsoup,16,1,yes
60,Jsoup,16,2,yes
60,Jsoup,16,3,yes
60,Jsoup,16,4,yes
60,Jsoup,17,0,no
60,Jsoup,17,1,no
60,Jsoup,17,2,no
60,Jsoup,17,3,no
60,Jsoup,17,4,no
60,Jsoup,18,0,no
60,Jsoup,18,1,no
60,Jsoup,18,2,yes
60,Jsoup,18,3,yes
60,Jsoup,18,4,no
60,Jsoup,19,0,no
60,Jsoup,19,1,no
60,Jsoup,19,2,no
60,Jsoup,19,3,yes
60,Jsoup,19,4,no
60,Jsoup,20,0,yes
60,Jsoup,20,1,yes
60,Jsoup,20,2,yes
60,Jsoup,20,3,yes
60,Jsoup,20,4,no
60,Jsoup,21,0,yes
60,Jsoup,21,1,yes
60,Jsoup,21,2,yes
60,Jsoup,21,3,yes
60,Jsoup,21,4,yes
60,Jsoup,22,0,yes
60,Jsoup,22,1,yes
60,Jsoup,22,2,yes
60,Jsoup,22,3,yes
60,Jsoup,22,4,yes
60,Jsoup,23,0,yes
60,Jsoup,23,1,yes
60,Jsoup,23,2,yes
60,Jsoup,23,3,yes
60,Jsoup,23,4,yes
60,Jsoup,24,0,no
60,Jsoup,24,1,no
60,Jsoup,24,2,no
60,Jsoup,24,3,no
60,Jsoup,24,4,no
60,Jsoup,25,0,no
60,Jsoup,25,1,no
60,Jsoup,25,2,no
60,Jsoup,25,3,no
60,Jsoup,25,4,no
60,Jsoup,26,0,yes
60,Jsoup,26,1,yes
60,Jsoup,26,2,yes
60,Jsoup,26,3,yes
60,Jsoup,26,4,yes
60,Jsoup,27,0,no
60,Jsoup,27,1,no
60,Jsoup,27,2,no
60,Jsoup,27,3,no
60,Jsoup,27,4,no
60,Jsoup,28,0,yes
60,Jsoup,28,1,yes
60,Jsoup,28,2,yes
60,Jsoup,28,3,yes
60,Jsoup,28,4,yes
60,Jsoup,29,0,no
60,Jsoup,29,1,no
60,Jsoup,29,2,no
60,Jsoup,29,3,no
60,Jsoup,29,4,no
60,Jsoup,30,0,no
60,Jsoup,30,1,no
60,Jsoup,30,2,no
60,Jsoup,30,3,no
60,Jsoup,30,4,no
60,Jsoup,31,0,yes
60,Jsoup,31,1,yes
60,Jsoup,31,2,yes
60,Jsoup,31,3,yes
60,Jsoup,31,4,yes
60,Jsoup,32,0,no
60,Jsoup,32,1,no
60,Jsoup,32,2,no
60,Jsoup,32,3,no
60,Jsoup,32,4,no
60,Jsoup,33,0,no
60,Jsoup,33,1,no
60,Jsoup,33,2,no
60,Jsoup,33,3,no
60,Jsoup,33,4,no
60,Jsoup,34,0,no
60,Jsoup,34,1,no
60,Jsoup,34,2,no
60,Jsoup,34,3,yes
60,Jsoup,34,4,yes
60,Jsoup,35,0,no
60,Jsoup,35,1,no
60,Jsoup,35,2,no
60,Jsoup,35,3,no
60,Jsoup,35,4,no
60,Jsoup,36,0,yes
60,Jsoup,36,1,no
60,Jsoup,36,2,no
60,Jsoup,36,3,no
60,Jsoup,36,4,yes
60,Jsoup,37,0,no
60,Jsoup,37,1,no
60,Jsoup,37,2,no
60,Jsoup,37,3,no
60,Jsoup,37,4,no
60,Jsoup,38,0,no
60,Jsoup,38,1,no
60,Jsoup,38,2,no
60,Jsoup,38,3,no
60,Jsoup,38,4,no
60,Jsoup,39,0,no
60,Jsoup,39,1,no
60,Jsoup,39,2,no
60,Jsoup,39,3,no
60,Jsoup,39,4,no
60,Jsoup,40,0,yes
60,Jsoup,40,1,yes
60,Jsoup,40,2,yes
60,Jsoup,40,3,yes
60,Jsoup,40,4,no
60,Jsoup,41,0,yes
60,Jsoup,41,1,no
60,Jsoup,41,2,yes
60,Jsoup,41,3,yes
60,Jsoup,41,4,yes
60,Jsoup,42,0,no
60,Jsoup,42,1,no
60,Jsoup,42,2,no
60,Jsoup,42,3,no
60,Jsoup,42,4,no
60,Jsoup,43,0,no
60,Jsoup,43,1,no
60,Jsoup,43,2,no
60,Jsoup,43,3,no
60,Jsoup,43,4,no
60,Jsoup,44,0,no
60,Jsoup,44,1,no
60,Jsoup,44,2,no
60,Jsoup,44,3,no
60,Jsoup,44,4,no
60,Jsoup,45,0,no
60,Jsoup,45,1,no
60,Jsoup,45,2,no
60,Jsoup,45,3,no
60,Jsoup,45,4,no
60,Jsoup,46,0,no
60,Jsoup,46,1,no
60,Jsoup,46,2,no
60,Jsoup,46,3,no
60,Jsoup,46,4,no
60,Jsoup,47,0,yes
60,Jsoup,47,1,yes
60,Jsoup,47,2,yes
60,Jsoup,47,3,yes
60,Jsoup,47,4,yes
60,Jsoup,48,0,no
60,Jsoup,48,1,no
60,Jsoup,48,2,no
60,Jsoup,48,3,no
60,Jsoup,48,4,no
60,Jsoup,49,0,no
60,Jsoup,49,1,no
60,Jsoup,49,2,no
60,Jsoup,49,3,no
60,Jsoup,49,4,no
60,Jsoup,50,0,yes
60,Jsoup,50,1,yes
60,Jsoup,50,2,yes
60,Jsoup,50,3,yes
60,Jsoup,50,4,yes
60,Jsoup,51,0,no
60,Jsoup,51,1,no
60,Jsoup,51,2,no
60,Jsoup,51,3,no
60,Jsoup,51,4,no
60,Jsoup,52,0,yes
60,Jsoup,52,1,yes
60,Jsoup,52,2,yes
60,Jsoup,52,3,yes
60,Jsoup,52,4,yes
60,Jsoup,53,0,no
60,Jsoup,53,1,no
60,Jsoup,53,2,no
60,Jsoup,53,3,no
60,Jsoup,53,4,no
60,Jsoup,54,0,no
60,Jsoup,54,1,no
60,Jsoup,54,2,no
60,Jsoup,54,3,no
60,Jsoup,54,4,no
60,Jsoup,55,0,no
60,Jsoup,55,1,no
60,Jsoup,55,2,no
60,Jsoup,55,3,no
60,Jsoup,55,4,no
60,Jsoup,56,0,yes
60,Jsoup,56,1,yes
60,Jsoup,56,2,yes
60,Jsoup,56,3,yes
60,Jsoup,56,4,yes
60,Jsoup,57,0,no
60,Jsoup,57,1,no
60,Jsoup,57,2,no
60,Jsoup,57,3,no
60,Jsoup,57,4,no
60,Jsoup,58,0,yes
60,Jsoup,58,1,yes
60,Jsoup,58,2,yes
60,Jsoup,58,3,yes
60,Jsoup,58,4,yes
60,Jsoup,59,0,yes
60,Jsoup,59,1,yes
60,Jsoup,59,2,yes
60,Jsoup,59,3,yes
60,Jsoup,59,4,yes
60,Jsoup,60,0,yes
60,Jsoup,60,1,yes
60,Jsoup,60,2,yes
60,Jsoup,60,3,yes
60,Jsoup,60,4,yes
60,Jsoup,61,0,no
60,Jsoup,61,1,no
60,Jsoup,61,2,no
60,Jsoup,61,3,no
60,Jsoup,61,4,no
60,Jsoup,62,0,no
60,Jsoup,62,1,no
60,Jsoup,62,2,no
60,Jsoup,62,3,no
60,Jsoup,62,4,no
60,Jsoup,63,0,no
60,Jsoup,63,1,no
60,Jsoup,63,2,no
60,Jsoup,63,3,no
60,Jsoup,63,4,no
60,Jsoup,64,0,no
60,Jsoup,64,1,no
60,Jsoup,64,2,no
60,Jsoup,64,3,no
60,Jsoup,64,4,no
60,Jsoup,65,0,no
60,Jsoup,65,1,no
60,Jsoup,65,2,no
60,Jsoup,65,3,no
60,Jsoup,65,4,no
60,Jsoup,66,0,no
60,Jsoup,66,1,no
60,Jsoup,66,2,no
60,Jsoup,66,3,no
60,Jsoup,66,4,no
60,Jsoup,67,0,no
60,Jsoup,67,1,no
60,Jsoup,67,2,no
60,Jsoup,67,3,no
60,Jsoup,67,4,no
60,Jsoup,68,0,no
60,Jsoup,68,1,no
60,Jsoup,68,2,no
60,Jsoup,68,3,no
60,Jsoup,68,4,no
60,Jsoup,69,0,no
60,Jsoup,69,1,no
60,Jsoup,69,2,no
60,Jsoup,69,3,no
60,Jsoup,69,4,no
60,Jsoup,70,0,no
60,Jsoup,70,1,no
60,Jsoup,70,2,no
60,Jsoup,70,3,no
60,Jsoup,70,4,no
60,Jsoup,71,0,yes
60,Jsoup,71,1,yes
60,Jsoup,71,2,yes
60,Jsoup,71,3,yes
60,Jsoup,71,4,yes
60,Jsoup,72,0,no
60,Jsoup,72,1,no
60,Jsoup,72,2,no
60,Jsoup,72,3,no
60,Jsoup,72,4,no
60,Jsoup,73,0,no
60,Jsoup,73,1,no
60,Jsoup,73,2,no
60,Jsoup,73,3,no
60,Jsoup,73,4,no
60,Jsoup,74,0,yes
60,Jsoup,74,1,yes
60,Jsoup,74,2,yes
60,Jsoup,74,3,yes
60,Jsoup,74,4,yes
60,Jsoup,75,0,no
60,Jsoup,75,1,no
60,Jsoup,75,2,no
60,Jsoup,75,3,no
60,Jsoup,75,4,no
60,Jsoup,76,0,no
60,Jsoup,76,1,no
60,Jsoup,76,2,no
60,Jsoup,76,3,no
60,Jsoup,76,4,no
60,Jsoup,77,0,no
60,Jsoup,77,1,no
60,Jsoup,77,2,no
60,Jsoup,77,3,no
60,Jsoup,77,4,no
60,Jsoup,78,0,no
60,Jsoup,78,1,no
60,Jsoup,78,2,no
60,Jsoup,78,3,no
60,Jsoup,78,4,no
60,Jsoup,79,0,yes
60,Jsoup,79,1,yes
60,Jsoup,79,2,yes
60,Jsoup,79,3,yes
60,Jsoup,79,4,yes
60,Jsoup,80,0,no
60,Jsoup,80,1,no
60,Jsoup,80,2,no
60,Jsoup,80,3,no
60,Jsoup,80,4,no
60,Jsoup,81,0,no
60,Jsoup,81,1,no
60,Jsoup,81,2,no
60,Jsoup,81,3,no
60,Jsoup,81,4,no
60,Jsoup,82,0,no
60,Jsoup,82,1,no
60,Jsoup,82,2,no
60,Jsoup,82,3,no
60,Jsoup,82,4,no
60,Jsoup,83,0,yes
60,Jsoup,83,1,yes
60,Jsoup,83,2,yes
60,Jsoup,83,3,yes
60,Jsoup,83,4,yes
60,Jsoup,84,0,no
60,Jsoup,84,1,no
60,Jsoup,84,2,no
60,Jsoup,84,3,no
60,Jsoup,84,4,no
60,Jsoup,85,0,no
60,Jsoup,85,1,no
60,Jsoup,85,2,no
60,Jsoup,85,3,no
60,Jsoup,85,4,no
60,Jsoup,86,0,yes
60,Jsoup,86,1,yes
60,Jsoup,86,2,yes
60,Jsoup,86,3,yes
60,Jsoup,86,4,yes
60,Jsoup,87,0,yes
60,Jsoup,87,1,yes
60,Jsoup,87,2,yes
60,Jsoup,87,3,yes
60,Jsoup,87,4,yes
60,Jsoup,88,0,yes
60,Jsoup,88,1,no
60,Jsoup,88,2,yes
60,Jsoup,88,3,yes
60,Jsoup,88,4,yes
60,Jsoup,89,0,yes
60,Jsoup,89,1,yes
60,Jsoup,89,2,yes
60,Jsoup,89,3,yes
60,Jsoup,89,4,yes
60,Jsoup,90,0,no
60,Jsoup,90,1,no
60,Jsoup,90,2,no
60,Jsoup,90,3,no
60,Jsoup,90,4,no
60,Jsoup,91,0,yes
60,Jsoup,91,1,yes
60,Jsoup,91,2,yes
60,Jsoup,91,3,yes
60,Jsoup,91,4,yes
60,Jsoup,92,0,yes
60,Jsoup,92,1,yes
60,Jsoup,92,2,yes
60,Jsoup,92,3,yes
60,Jsoup,92,4,yes
60,Jsoup,93,0,no
60,Jsoup,93,1,no
60,Jsoup,93,2,no
60,Jsoup,93,3,no
60,Jsoup,93,4,no
60,JxPath,1,0,no
60,JxPath,1,1,yes
60,JxPath,1,2,no
60,JxPath,1,3,no
60,JxPath,1,4,no
60,JxPath,2,0,no
60,JxPath,2,1,no
60,JxPath,2,2,no
60,JxPath,2,3,no
60,JxPath,2,4,no
60,JxPath,3,0,no
60,JxPath,3,1,no
60,JxPath,3,2,no
60,JxPath,3,3,yes
60,JxPath,3,4,no
60,JxPath,4,0,no
60,JxPath,4,1,no
60,JxPath,4,2,no
60,JxPath,4,3,no
60,JxPath,4,4,no
60,JxPath,5,0,yes
60,JxPath,5,1,yes
60,JxPath,5,2,yes
60,JxPath,5,3,yes
60,JxPath,5,4,yes
60,JxPath,6,0,yes
60,JxPath,6,1,yes
60,JxPath,6,2,no
60,JxPath,6,3,yes
60,JxPath,6,4,no
60,JxPath,7,0,yes
60,JxPath,7,1,yes
60,JxPath,7,2,yes
60,JxPath,7,3,yes
60,JxPath,7,4,yes
60,JxPath,8,0,no
60,JxPath,8,1,no
60,JxPath,8,2,no
